CD,총생활인구수
11110515.0,18585.104525
11110530.0,37647.80066948925
11110540.0,7913.135574596774
11140670.0,13416.28354435484
11140680.0,7169.611492607527
11260520.0,22323.62863212366
11260540.0,17902.703387096775
11470510.0,48127.94244287634
11470520.0,24650.96723413978
11470530.0,21768.114191129032
11470540.0,18344.577169489246
11260550.0,12726.747716263442
11470550.0,39143.66800967742
11470560.0,16875.901155107524
11260565.0,31163.992336424733
11470570.0,15304.207479704302
11470580.0,13988.312264381722
11170510.0,14000.962520698924
11260570.0,18051.565890188172
11470590.0,13321.348543682796
11470600.0,12364.271370698923
11260575.0,23584.126373790325
11470610.0,6161.1142329301065
11470611.0,20246.956717607525
11170520.0,11953.543523790322
11260580.0,23045.39675094086
11470620.0,16417.345065994625
11470630.0,14324.769368951615
11260590.0,25826.678036290323
11470640.0,37930.37403145161
11470650.0,34353.33333212366
11170530.0,23009.167414381718
11170555.0,26170.315309677422
11260600.0,15520.972824327959
11470670.0,18787.94669206989
11470680.0,23735.585475268814
11260610.0,26834.97111518817
11500510.0,31913.210361693546
11500520.0,18518.624090188172
11260620.0,28536.48631061828
11500530.0,16745.882998387096
11500535.0,35639.02084086021
11260630.0,20473.456711021507
11500540.0,49326.97389838711
11500550.0,14261.11726061828
11170560.0,16649.94579099462
11260655.0,31434.159368951616
11500560.0,16540.788832526883
11500570.0,17894.178498252688
11260660.0,12716.195538306454
11500590.0,27967.276753494625
11500591.0,26511.231977284948
11170570.0,13184.860896370967
11260680.0,33295.22038494623
11500593.0,28326.207859811828
11500603.0,35932.097812634405
11260690.0,18939.878438844084
11500604.0,13587.026081317204
11500605.0,15446.283382123656
11110550.0,14605.513742607527
11170580.0,10407.867005510752
11170590.0,10502.33408172043
11290525.0,20083.251846774194
11500611.0,35167.67008830645
11500615.0,35155.21202741935
11290555.0,32715.054365725806
11500620.0,42398.75137849463
11500630.0,32762.37121747312
11290575.0,28929.9165125
11500640.0,31581.67034717742
11500641.0,19011.449105645166
11290580.0,15231.947554704302
11530510.0,33860.38607392473
11530520.0,16837.20550376344
11170625.0,50019.8446514785
11290590.0,11852.567484811827
11530530.0,38183.96785806452
11530540.0,45925.761020833335
11290600.0,32490.947678225806
11530550.0,18208.518893951612
11530560.0,38559.31085349462
11170630.0,28724.565287231184
11290610.0,20914.807412903225
11530595.0,10395.45769704301
11530720.0,25296.890114650534
11290620.0,18470.91275013441
11530730.0,18808.744086021507
11530740.0,28576.861629435483
11110560.0,20485.121656048388
11170640.0,9310.551339784946
11290630.0,19497.590176075268
11530750.0,27768.123679704302
11530760.0,14883.989656182797
11290640.0,21209.435068682797
11530770.0,19493.559570833335
11530780.0,42803.29760846774
11170650.0,16150.88258158602
11290650.0,19723.901454032257
11530790.0,22204.588140591397
11545510.0,60169.38453669356
11290660.0,33595.95477446237
11545610.0,32568.750498790323
11545620.0,14444.554927419354
11110570.0,7104.404580510753
11170660.0,12469.495546505375
11290685.0,11781.186942204302
11545630.0,21285.0287077957
11545640.0,11374.065353629032
11290705.0,40894.106883064516
11545670.0,30416.06059448925
11545680.0,15342.427682123654
11170685.0,31742.942670430108
11290715.0,20251.58345860215
11545690.0,12332.65595376344
11545700.0,13957.902819623654
11290725.0,27772.09870860215
11545710.0,12820.98319206989
11560515.0,27169.712248655916
11110580.0,9086.132807526881
11110600.0,8305.431543145161
11170690.0,18935.439983870965
11170700.0,11483.95861048387
11290760.0,16669.57831922043
11560535.0,51102.74759005377
11560540.0,94844.34067069892
11290770.0,15671.827921505377
11560550.0,22542.6686375
11560560.0,44651.50772486559
11290780.0,10869.382020967741
11560585.0,16027.548996370966
11560605.0,41206.06191169355
11290810.0,29204.848444086023
11560610.0,20829.44855981183
11560620.0,28651.466051478496
11200520.0,9982.884788172045
11305534.0,25645.706847043017
11560630.0,19150.11896182796
11560650.0,14583.059722580643
11305535.0,24051.51012849462
11560660.0,5937.804934408602
11560670.0,8048.855368548387
11200535.0,24445.48788857527
11305545.0,35678.15241733871
11560680.0,19968.713945564516
11560690.0,14343.633489784945
11305555.0,28461.91334771505
11560700.0,13869.804972446238
11560710.0,14504.199958333333
11110615.0,83910.94879677419
11200540.0,28002.444117741936
11305575.0,23642.68689731183
11560720.0,28511.112023655915
11590510.0,50022.35261586022
11305590.0,21342.669313709677
11590520.0,20710.210005241937
11590530.0,50652.079174462364
11200550.0,29238.261546774196
11305600.0,12230.769623387094
11590540.0,24217.02732217742
11590550.0,17897.170882661292
11305606.0,16063.481882123657
11590560.0,21995.771399327958
11590605.0,39214.32324005377
11110630.0,21769.040594623653
11200560.0,27188.75433884409
11305610.0,19439.886317204302
11590620.0,27038.232981182795
11590630.0,34464.54593817204
11305620.0,21623.879338844086
11590640.0,17084.5886797043
11590650.0,13712.271476344085
11200570.0,17502.727644758063
11305630.0,29803.32951747312
11590651.0,11559.929919086022
11590660.0,41116.23875860215
11305645.0,19238.836461021503
11590670.0,17047.714210080645
11590680.0,25513.241120967745
11110640.0,25185.8617936828
11110650.0,38511.84585080645
11200580.0,14646.115959543009
11305660.0,29283.18229973118
11620525.0,22157.048159408605
11620545.0,9536.257063306452
11320511.0,26191.181480779574
11620565.0,27126.33516854839
11620575.0,28493.070580107524
11200590.0,16323.823194354838
11320512.0,23079.161970026882
11620585.0,29303.86742137097
11620595.0,32941.424821505374
11320513.0,12913.599647446235
11620605.0,27981.921267473117
11620615.0,15139.97130954301
11200615.0,23020.71683010753
11320514.0,32781.937522446235
11620625.0,22328.941968682793
11620630.0,24529.76267903226
11320515.0,23447.13649032258
11620645.0,22794.428299731186
11620655.0,16168.80949072581
11200620.0,9253.752347311829
11320521.0,20920.639462903226
11620665.0,20156.612639784948
11620685.0,22044.48472701613
11320522.0,20642.07505577957
11620695.0,35115.180274193546
11620715.0,11602.57081048387
11110670.0,13237.136211962365
11200645.0,32767.41069086021
11320660.0,20521.052879166666
11620725.0,24548.239203763438
11620735.0,42717.17295188172
11320670.0,18582.629313709676
11620745.0,23318.51434905914
11620765.0,23822.34070994624
11200650.0,17717.11500994624
11320680.0,16554.560576344087
11620775.0,21073.756068548388
11650510.0,35225.89498575269
11320681.0,14465.85461612903
11650520.0,48152.40844731183
11650530.0,64846.35246680108
11110680.0,9952.729606586021
11200660.0,22303.636619758065
11320690.0,30745.127419220433
11650531.0,44747.88206155914
11650540.0,37826.25915120968
11320700.0,13447.007599865592
11650550.0,12150.385384139785
11650560.0,32979.27626774194
11200670.0,20795.624164516128
11320710.0,22016.38472903226
11650570.0,23796.44031827957
11650580.0,24146.97639368279
11350560.0,25725.43285483871
11650581.0,44927.709340994625
11650590.0,26723.624854569895
11110690.0,4430.473110349462
11110700.0,6898.541286827956
11110710.0,16128.709753629031
11200690.0,26291.99370336022
11200720.0,10059.187412768817
11350570.0,20635.029092741934
11650600.0,23417.46476451613
11650610.0,26605.18275403226
11350580.0,27565.993598521505
11650620.0,21835.59385981183
11650621.0,26895.2945594086
11350595.0,43784.180834005376
11650651.0,51059.56717271506
11650652.0,39934.35011075269
11350600.0,53670.37052701613
11650660.0,23826.50418844086
11680510.0,39589.826070698924
11200790.0,21647.42907903226
11350611.0,30472.552698655916
11680521.0,46798.591781586016
11680531.0,44802.42942903225
11350612.0,18422.95943548387
11680545.0,48239.83095403226
11680565.0,45428.504315322585
11215710.0,47850.903462634415
11350619.0,20403.591494623655
11680580.0,47132.21860094086
11680590.0,39774.93101209677
11350621.0,21050.241311962367
11680600.0,25237.961987903225
11680610.0,55533.72457325269
11140520.0,32502.866865725806
11215730.0,20586.74173077957
11350624.0,20644.389336155913
11680630.0,31450.29890389785
11680640.0,111331.89798642472
11350625.0,35979.91025860215
11680650.0,45382.94613037634
11680655.0,26400.986487096776
11215740.0,16262.273251209679
11350630.0,38937.31271384409
11680656.0,29758.62845577957
11680660.0,10247.616861693548
11350640.0,31583.819719758067
11680670.0,16421.807204301072
11680690.0,18386.031648790322
11215750.0,19521.32344650538
11350665.0,21397.24536034946
11680700.0,41847.22123924731
11680720.0,22651.479260618282
11350670.0,23692.441628897846
11680730.0,18290.860211559142
11680740.0,15035.08402123656
11215760.0,16065.838040994626
