CD,총생활인구수
11305555.0,28627.167803333334
11320511.0,22390.515679166667
11500550.0,14083.20243152778
11320513.0,12058.441316805554
11620775.0,18954.369894722222
11350720.0,16749.10809347222
11290685.0,16170.267279305557
11470510.0,47603.866962777785
11320521.0,17328.109610972224
11260520.0,21670.785039583334
11530730.0,19421.42508
11740640.0,25926.18403486111
11260610.0,27355.205001250004
11170625.0,48393.6526888889
11170590.0,9946.794588472221
11260590.0,25276.416179166663
11110710.0,15512.529460694444
11380520.0,36398.94263527778
11710620.0,35554.61950291667
11110540.0,7463.395994027777
11740700.0,29855.630333750003
11620655.0,16308.01130125
11380631.0,24677.41144041667
11305575.0,22832.735782222222
11350670.0,21777.538315416667
11230570.0,17068.464368611112
11305630.0,29589.87087777778
11350630.0,38099.59794583334
11305660.0,28461.755653055556
11500535.0,32816.93248416667
11740600.0,43184.69492041667
11470560.0,15737.0261275
11440680.0,24532.51395527778
11710641.0,22970.82945666667
11350700.0,15574.543330555556
11200615.0,22547.044408333335
11215770.0,28053.6628625
11530750.0,26798.312473055554
11680650.0,52056.16926555555
11680670.0,17202.883025416664
11650610.0,25877.77436222222
11290650.0,19473.92052861111
11530560.0,35378.67526861111
11710550.0,15732.526107083333
11215730.0,20735.504020416665
11650660.0,25793.76663888889
11710720.0,9210.350457777779
11620565.0,28002.708027083332
11260690.0,18561.434916527774
11620595.0,35481.92377861111
11530760.0,15508.409769722224
11140635.0,15634.880536527777
11620525.0,20898.512717222224
11680690.0,17170.893464722223
11140665.0,9289.072239027777
11500570.0,17896.930887083334
11140540.0,31481.281688333333
11305645.0,18372.13251875
11710580.0,29359.300231111112
11545630.0,20197.759301527774
11410685.0,25526.21375263889
11710647.0,33636.41687930555
11590560.0,22127.294262083335
11710642.0,47131.26143722223
11650510.0,34441.240531944444
11560585.0,15593.785848749998
11380632.0,16498.38086763889
11290575.0,28179.384617499996
11500510.0,32202.584106111113
11545700.0,12880.29187513889
11710540.0,10947.627532083334
11380560.0,27156.81098638889
11530510.0,34068.41860611111
11560535.0,50022.528179305555
11350570.0,20857.784674583334
11110690.0,4090.6508049999998
11290620.0,15618.406768194443
11740650.0,26905.326112083334
11680565.0,43418.816873055555
11200620.0,9289.14341888889
11680740.0,15398.882230416668
11545680.0,15137.801977083336
11710670.0,37845.688330972225
11290660.0,31872.771770416664
11650651.0,51899.22403416667
11170700.0,11474.00348
11110570.0,7403.067217083333
11440610.0,12592.223827777778
11620685.0,22132.599053055554
11620615.0,15417.055842361111
11440630.0,19648.081408194448
11620665.0,18419.115319166667
11260575.0,21321.160570694443
11545510.0,60245.49744138889
11560560.0,41114.85713347222
11350640.0,29963.447981944442
11560550.0,23159.36308930556
11530740.0,26590.788790138893
11500593.0,26386.759068333336
11290715.0,22040.730499027777
11410585.0,68658.56994277777
11260630.0,18677.301646527776
11680590.0,39365.236589444445
11305535.0,22797.294265138888
11740690.0,7293.9558975
11305590.0,20881.27499125
11710650.0,37070.195514027786
11545640.0,11249.883563472222
11305606.0,15606.202401805554
11215830.0,24481.893606666672
11260680.0,32310.641209166668
11170690.0,18407.898394722222
11680580.0,46834.25804597222
11200720.0,10450.518024583334
11410555.0,35539.16779777778
11200690.0,29668.552931944447
11440655.0,29819.435436805554
11650620.0,22752.41109458333
11110550.0,13797.830882777778
11200590.0,15875.786545
11140580.0,13791.471764027778
11710600.0,31483.61584263889
11440710.0,19302.130845972224
11215820.0,27961.362342777775
11140650.0,10440.046351527777
11215710.0,44168.40929083333
11260570.0,18885.9257625
11410720.0,36073.84079555555
11440565.0,37592.613329583335
11440600.0,26209.19173888889
11470611.0,18694.574548194443
11500530.0,15703.905849305556
11740530.0,25555.441774861112
11710510.0,17389.446939027777
11590680.0,27686.61749125
11230610.0,23751.2156775
11320522.0,20171.26595277778
11320515.0,25532.001374583335
11710531.0,12558.432593194442
11410710.0,14344.898023611111
11320710.0,21627.72096222222
11410660.0,13679.492240972222
11200560.0,29158.98958361111
11140550.0,45075.693616805554
11260565.0,31684.63986194444
11140670.0,13208.33233513889
11320660.0,20337.142715277776
11230705.0,20860.020266944444
11650600.0,20528.220908333336
11470520.0,23844.867218194446
11650531.0,44430.26424305556
11440585.0,23348.219677777775
11650581.0,45100.62448375
11740540.0,18674.841014444446
11230650.0,36511.132180277775
11290555.0,29997.61859541667
11500591.0,22585.0375575
11110680.0,9856.077729305554
11350695.0,42334.46370722222
11560515.0,23112.255056944443
11620625.0,22334.428428055555
11110560.0,19940.51928472222
11350595.0,44648.571686944444
11530550.0,17400.261946805556
11620695.0,29778.099360277778
11650550.0,10576.287767083333
11500605.0,13051.363640694444
11500615.0,38618.9210975
11470590.0,13242.72072277778
11620545.0,9563.520807083334
11740620.0,31568.165316111113
11110670.0,12696.932967777779
11290525.0,20656.31770777778
11260540.0,18266.4145925
11215750.0,19074.758897777778
11500540.0,47662.51033569444
11590651.0,9187.705114722223
11110580.0,6996.67402638889
11470680.0,25618.260145555556
11590530.0,51717.06206541667
11440590.0,24981.979434722223
11440690.0,19174.666447777778
11590510.0,45865.160297083334
11680750.0,25847.776734583334
11260620.0,28244.809820277773
11680521.0,43456.25321180555
11680545.0,48016.569249722226
11560700.0,12306.483339722221
11650570.0,18846.89063361111
11590605.0,39915.352285
11200645.0,31027.091619722225
11560605.0,41216.41128166667
11590520.0,19132.96317486111
11320514.0,32719.59445222222
11590550.0,18375.18866388889
11290780.0,7499.899693055554
11710632.0,29639.897752222223
11740515.0,32418.605633333336
11710532.0,13051.337600277779
11215847.0,28735.557995416668
11530770.0,15136.696167500002
11110640.0,24836.106289027775
11320681.0,14254.507807638889
11680531.0,46534.55537263889
11545610.0,31820.796741944443
11710690.0,23740.098096249996
11560710.0,14345.057827916664
11410700.0,21648.011375000002
11410655.0,7728.452281111111
11380510.0,32809.480057500004
11290630.0,21427.38352444444
11215870.0,34177.66411222222
11170650.0,13222.560649722222
11620605.0,26855.67561444444
11170510.0,14331.394168611112
11500603.0,35896.69559055555
11440730.0,37379.22583902778
11320670.0,18060.10053013889
11680510.0,38158.511264583336
11680655.0,27769.225776249998
11500620.0,39753.355879305556
11230660.0,27354.133466249998
11290810.0,28142.678956805554
11320690.0,24420.695033333337
11680730.0,18483.31742875
11500520.0,19016.830663194447
11590540.0,24068.030849305556
11110700.0,8078.982571944444
11710562.0,37026.62217319444
11500611.0,34853.19951652778
11710610.0,29851.61052472222
11680700.0,42568.850069722226
11740560.0,9489.787864027778
11215760.0,16208.09834263889
11200790.0,19851.164579583332
11290580.0,16542.309294722225
11650540.0,38904.42944027778
11680640.0,110040.2375213889
11470610.0,5754.745100138889
11680660.0,7932.106744722221
11290770.0,13893.795079722222
11200660.0,21285.418110000002
11470580.0,13900.070849305557
11470570.0,14874.729839166668
11530790.0,25002.669661111115
11545670.0,30620.83918125
11560540.0,99463.84428805555
11500560.0,16278.875582222225
11560670.0,7572.3830430555545
11560680.0,18858.32571486111
11200520.0,13673.697256944444
11200570.0,16715.460584583332
11230536.0,43230.208293194446
11140605.0,18288.46120625
11560610.0,19612.46009125
11440700.0,17840.720642916665
11350624.0,19791.323575694445
11230545.0,37139.45172402778
11410615.0,43475.60137458333
11170555.0,26566.34465541667
11410620.0,27131.172664027774
11710520.0,38881.20489375001
11140590.0,24424.93173111111
11620630.0,24895.705668333332
11560620.0,28271.849709722224
11650520.0,44003.930721944445
11215740.0,15752.210576666668
11650580.0,20103.590384166666
11440660.0,78006.27716069444
11470650.0,33970.51065402778
11140570.0,18086.209715555557
11380650.0,11179.661398194445
11110650.0,36798.04668944445
11680600.0,26096.335651249996
11215850.0,24078.212226944448
11560650.0,15428.3837225
11230740.0,27619.796891944443
11410520.0,19116.45358277778
11500604.0,13768.724149722224
11680630.0,33066.08930013888
11215860.0,23788.438137916666
11710566.0,22321.495183194445
11350560.0,28221.495535277776
11740570.0,34643.27420416667
11170580.0,10226.95135513889
11440555.0,28182.73215944444
11680720.0,23871.024254305557
11710570.0,36799.63402305556
11545710.0,12799.11150111111
11650652.0,40587.53714152778
11740550.0,15600.4027375
11215810.0,40431.48347972222
11740610.0,45519.16843416666
11590660.0,39299.738191111115
11260580.0,20834.70278986111
11200550.0,28411.796974027777
11170520.0,11585.864969444445
11380625.0,42907.325515833334
11170560.0,18827.162116944444
11680656.0,29948.064490416666
11545690.0,12493.95561986111
11500641.0,19561.33705611111
11305600.0,11970.683864444445
11350621.0,24494.681129999997
11290705.0,38543.51873611112
11440720.0,21008.66584513889
11620645.0,24788.69380277778
11470670.0,18595.792779305557
11140520.0,35270.48098847223
11200535.0,21023.881868055556
11620585.0,27164.201821527775
11620725.0,27612.454117499994
11500640.0,36499.96586611111
11590650.0,14264.677206805556
11140615.0,27501.11530222222
11620715.0,10774.634123472222
11110615.0,71784.29528847222
11260660.0,12789.497921111111
11530780.0,44820.610611944445
11410565.0,41380.238941944444
11560720.0,27505.34053111111
11350612.0,19686.954902777776
11110630.0,21904.693538611114
11200650.0,17226.935022499998
11110600.0,8438.458952777779
11530595.0,9254.598745416666
11350665.0,20301.97357125
11350611.0,29692.599159027777
11740520.0,17989.184598194443
11410690.0,15398.056281805555
11470640.0,37461.004262222224
11650590.0,24723.58166875
11620765.0,23108.933692777777
11650621.0,24246.202384305554
11290610.0,17596.78775861111
11620735.0,41371.631235416666
11230730.0,21316.54080486111
11590640.0,17983.08102708333
11170660.0,12424.007100277777
11230560.0,36728.464551944446
11380570.0,34822.75460513889
11290760.0,18525.336186527777
11230710.0,24564.719815
11710646.0,32905.16359111111
11710680.0,48408.18009111111
11470550.0,41580.831637916664
11710631.0,27449.309300138884
11290725.0,27128.855495277778
11350580.0,24383.62868611111
11620575.0,27374.677895416666
11320700.0,14757.774580555557
11140645.0,12409.111146666668
11470620.0,15725.315620694444
11740660.0,27583.96566583333
11620745.0,22425.950905694444
11530520.0,16751.781479583333
11230600.0,23333.926851527776
11560690.0,13962.669297777778
11740590.0,15115.286516527778
11305610.0,19726.247856805556
11215780.0,16986.406753472223
11470530.0,20137.603760277776
11740685.0,50613.01582958334
11380690.0,62142.065494027775
11710561.0,17044.401733194445
11140680.0,9066.968568333334
11680610.0,55677.925042083334
11410640.0,17601.60305472222
11470540.0,16831.02877486111
11200580.0,14500.586113055557
11380600.0,23766.396226944442
11170640.0,7908.593643333334
11380580.0,23209.34673875
11710710.0,46092.657372500005
11350600.0,50521.46909680555
11290590.0,12131.537495972221
11110515.0,16658.296076805556
11590670.0,16914.599916666666
11470630.0,14494.722822361113
11530540.0,45271.754267083335
11545620.0,14982.721968888889
11230720.0,17063.59340972222
11260655.0,31891.63280444444
11305620.0,20397.592965555552
11500630.0,35176.27934180556
11740580.0,16634.181054305554
11350619.0,21370.99204388889
11320680.0,15908.265068611112
11170630.0,27412.081057638894
11380640.0,11498.042750833334
11170570.0,13154.4766325
11215840.0,23654.075659722224
11650530.0,67643.60446416667
11110530.0,29296.379456388888
11470600.0,11996.754233888889
11305534.0,25186.49301638889
11305545.0,32642.323137083327
11380590.0,16582.906293611108
11650560.0,35388.56270541667
11260550.0,10671.272512916667
11590620.0,26467.175150972223
11500590.0,26914.878157916664
11380551.0,26937.09485486111
11440740.0,48645.923350833335
11560630.0,17630.084586666668
11200670.0,19829.301860694446
11140625.0,16418.26073652778
11560660.0,6518.512991944444
11230750.0,17578.309995277777
11380552.0,25390.57233291667
11710590.0,18071.22114638889
11290600.0,30910.861804027776
11260600.0,17286.238378472222
11530530.0,37105.839101805555
11200540.0,27019.731247222222
11350710.0,17648.759395138888
11170530.0,19258.01694263889
11350625.0,37057.999043194446
11320512.0,27116.671861388888
11380530.0,22713.730200416667
11590630.0,36053.550666944444
11170685.0,33167.57622833334
11290640.0,20879.848754444443
11530720.0,25454.213992361114
