CD,총생활인구수
11620625.0,22865.772526881723
11140605.0,17166.327508333332
11470640.0,38193.28921801076
11290780.0,8992.325742741934
11320512.0,27877.26621115591
11650580.0,20059.755764784946
11710650.0,37134.95236680108
11110515.0,15464.823381048387
11230650.0,37827.55859677419
11350612.0,15886.087584811828
11590605.0,33313.89035860215
11230610.0,25538.757227688173
11305630.0,31238.954656451617
11260550.0,10140.468654301076
11470510.0,49478.76011639785
11680660.0,7040.20356438172
11350570.0,20569.540702284943
11110600.0,7634.051055376344
11410615.0,39281.01769879032
11470600.0,12411.032385215056
11305620.0,21919.92278844086
11410710.0,14174.092363037635
11215760.0,16344.284868951612
11290705.0,39168.74991787635
11740550.0,15362.911008467743
11380551.0,26796.37140672043
11590510.0,46212.762031182785
11305555.0,29980.59960497312
11710520.0,38827.89836075269
11710642.0,46249.02500591397
11560535.0,46085.56442016129
11305600.0,13360.97048965054
11740570.0,36659.21940013441
11710670.0,37418.52510026882
11500540.0,50693.3436295699
11215750.0,18861.479529435484
11740685.0,51043.06341586022
11470650.0,35746.48569543011
11350640.0,32313.500322043015
11410685.0,25848.62055793011
11290770.0,14320.446272983872
11500570.0,18349.128723924732
11305590.0,21290.83337983871
11620715.0,11368.166801881722
11110640.0,24540.35180564516
11260660.0,13262.385001478497
11200660.0,21411.938913440863
11740690.0,7405.932179166666
11650570.0,16522.849857526882
11320660.0,17943.56045658602
11590550.0,17009.2014139785
11200550.0,22762.784899865594
11620525.0,21140.25478776882
11200520.0,16945.317570295698
11380650.0,11729.432886155913
11710600.0,33120.3459139785
11680630.0,35463.983554569895
11350580.0,27615.81539650537
11260610.0,29010.95802069893
11710632.0,30228.71933642473
11500630.0,36236.4476922043
11170625.0,45837.4062125
11320511.0,24957.69036129032
11500593.0,28435.290218010756
11710647.0,31935.868455107524
11440730.0,37741.50001276881
11410555.0,36509.24710577957
11350665.0,21438.89484596774
11200615.0,23989.79228091398
11410565.0,38040.43100752689
11230660.0,27408.3817375
11680700.0,45655.525840188166
11380590.0,17323.72511075269
