CD,총생활인구수
11260600.0,16536.38248152778
11230660.0,26770.50005625
11260540.0,17693.366439444442
11230570.0,15604.001457361112
11230545.0,35741.89543263889
11215840.0,23066.592530555554
11215780.0,15614.377928055554
11290580.0,15563.110500555555
11215740.0,15433.77847152778
11200670.0,18885.79653125
11200590.0,14959.931395694442
11200620.0,9370.726486666666
11170640.0,7463.768019444444
11170625.0,46659.88387388889
11170630.0,26695.970269166668
11170520.0,11361.074278749998
11140635.0,15382.807384722222
11140615.0,25920.446669583333
11140625.0,15636.963435416668
11140540.0,29026.433908333336
11140590.0,23505.55586111111
11200520.0,13947.969663055557
11110640.0,23740.467119861114
11110615.0,67120.58895347222
11110630.0,20174.04751263889
11380625.0,42240.51921097223
11110515.0,15963.666825833334
11200540.0,25966.22564027778
11110700.0,7618.320994444445
11110690.0,4157.2589661111115
11140670.0,12983.763655277777
11170700.0,11388.496049722222
11170690.0,17997.644110833335
11200690.0,27526.292973888892
11215770.0,26855.532446388886
11215860.0,23476.48182930555
11260520.0,21312.077076527778
11290555.0,28743.911324305554
11290525.0,19933.87295
11290630.0,21017.09447875
11290760.0,17917.83562847222
11320512.0,26481.698113333332
11200720.0,9982.179241388889
11320511.0,21858.630542222225
11305660.0,27688.801273333334
11350570.0,19689.302415000002
11350720.0,16152.282973888889
11350710.0,17377.85750388889
11380650.0,9931.410110694444
11500520.0,18598.101515833336
11440555.0,27040.617656527775
11200570.0,16225.953925416665
11470510.0,46330.098596944445
11470680.0,24348.299926944448
11470670.0,19501.117360555556
11500560.0,16029.727020833334
11230536.0,41812.21331361111
11500611.0,33219.499990972225
11530770.0,14483.288051666666
11530760.0,14883.209031111111
11530750.0,25479.672875277774
11560535.0,49460.73919083333
11590510.0,43828.19084416667
11560720.0,26375.12464111111
11620525.0,20561.49967375
11620625.0,22213.221359583335
11620725.0,26029.437741805556
11680655.0,26617.416359027782
11650531.0,44253.46749486111
11650600.0,19587.628576388888
11680640.0,105725.21843625001
11680630.0,32700.071146388884
11680700.0,41875.237813611115
11710532.0,12630.20812263889
11710650.0,36536.433440416666
11710647.0,31765.908575972222
11710646.0,32302.83155263889
11740590.0,14758.144326666668
11380600.0,23479.275992361116
11380570.0,35247.713768194444
11350670.0,21115.88558152778
11350630.0,37426.804565694445
11350619.0,21001.70080513889
11320700.0,14423.3277825
11320680.0,15305.159654305555
11320521.0,17096.09906861111
11305630.0,28325.950818194444
11305600.0,11438.402675694444
11305545.0,31984.392490555554
11290705.0,36353.85162819445
11290640.0,18427.53781875
11290610.0,16730.74188
11260680.0,31402.54855236111
11410640.0,16596.010006666667
11200535.0,20379.164199166666
