CD,총생활인구수
11110515.0,15773.399087096775
11110530.0,23996.95414099463
11110540.0,5871.890251612904
11110550.0,15387.2750719086
11110560.0,19168.255195564514
11110570.0,7026.880947177418
11110580.0,6650.910047715054
11110600.0,7144.371202016129
11110615.0,57865.1580702957
11110630.0,17606.193300268817
11110640.0,22640.12952432796
11110650.0,28986.24640658602
11110670.0,9853.750150134409
11110680.0,10182.9014702957
11110690.0,4693.434888709677
11110700.0,7810.909594758064
11110710.0,14710.803879166668
11140520.0,23668.313950134412
11140540.0,24753.806548252687
11140550.0,29175.276796505375
11140570.0,10174.596853091398
11140580.0,9691.934384811828
11140590.0,21834.244882930107
11140605.0,16090.5664577957
11140615.0,24037.109533870967
11140625.0,15509.408822311827
11140635.0,17448.09952674731
11140645.0,11678.17430389785
11140650.0,11544.768338575268
11140665.0,10756.361013978494
11140670.0,14091.180188709679
11140680.0,8722.969276344087
11170510.0,14836.159880107527
11170520.0,11491.785793145162
11170530.0,14157.04734314516
11170555.0,24232.246765322583
11170560.0,20627.4574547043
11170570.0,13647.169375000001
11170580.0,10601.96527983871
11170590.0,9687.402272849462
11170625.0,41693.25634502688
11170630.0,28875.207789784945
11170640.0,8198.08426263441
11170650.0,9765.12534717742
11170660.0,12581.578973118281
11170685.0,33923.48599932795
11170690.0,17402.9657608871
11170700.0,10940.532481317205
11200520.0,16507.678157661292
11200535.0,27228.745539919353
11200540.0,24532.77055443548
11200550.0,24038.88561236559
11200560.0,21023.2408141129
11200570.0,19280.45005967742
11200580.0,12876.091888172044
11200590.0,15296.145574865592
11200615.0,22132.082157258064
11200620.0,12964.706124731185
11200645.0,28434.881814784945
11200650.0,18906.83115793011
11200660.0,20658.96003884409
11200670.0,20042.242843548385
11200690.0,28844.941383736557
11200720.0,10818.579415591397
11200790.0,17965.957410349463
11215710.0,36072.709204973115
11215730.0,18939.987454435486
11215740.0,16819.139364247312
11215750.0,18789.692304032258
11215760.0,16763.311492069894
11215770.0,26683.115509005373
11215780.0,16245.632368548388
11215810.0,39517.39800483871
11215820.0,25781.797786424737
11215830.0,22044.44948965054
11215840.0,24785.213026075267
11215847.0,27952.1339108871
11215850.0,23988.767538844088
11215860.0,24795.87030564516
11215870.0,33547.45683306451
11230536.0,42460.52998508064
11230545.0,31010.2410530914
11230560.0,33449.61813776882
11230570.0,16929.70390766129
11230600.0,24807.468021505378
11230610.0,25536.341762768814
11230650.0,36091.40906370968
11230660.0,28112.78265833333
11230705.0,20107.36210766129
11230710.0,20730.70529448925
11230720.0,17203.021738306452
11230730.0,21211.84001827957
11230740.0,23373.205846102148
11230750.0,16438.71308857527
11260520.0,23396.218393682793
11260540.0,17270.951779569892
11260550.0,9984.240282930108
11260565.0,31765.004611962366
11260570.0,20970.382430241934
11260575.0,21184.398787231185
11260580.0,19890.263837768816
11260590.0,24023.78879489247
11260600.0,17317.7954422043
11260610.0,28219.01613064516
11260620.0,26309.10494045699
11260630.0,18927.30856451613
11260655.0,32814.49413077957
11260660.0,13316.815253494622
11260680.0,35116.9548202957
11260690.0,19268.122673118276
11290525.0,21201.794396505375
11290555.0,25887.602505510753
