CD,총생활인구수
11230750.0,18805.67849472222
11560585.0,15825.89011888889
11215847.0,29065.901851944443
11545640.0,11765.273671111112
11650530.0,65720.81022166667
11260680.0,34223.75329222222
11230545.0,35039.01582916667
11215760.0,17179.332485555555
11260520.0,22356.522220000003
11215810.0,40557.12154305555
11260660.0,13125.36732652778
11215830.0,24879.812621111112
11530770.0,18845.972392916665
11230536.0,45942.13981180556
11440660.0,86737.51294111111
11560610.0,21008.61159138889
11200720.0,9418.954002361112
11410520.0,19316.12630527778
11260590.0,26252.266896666664
11260575.0,22777.58368375
11680510.0,41161.02714638889
11350710.0,21235.96246138889
11710531.0,14060.356969722221
11320522.0,19815.115617638887
11440600.0,27279.77102319444
11590640.0,18309.602829583335
11350665.0,21773.474099444444
11230720.0,17380.281623472223
11290610.0,20756.605511805556
11215870.0,32373.497610416667
11530540.0,45033.84522513889
11215710.0,46090.96789194444
11230710.0,24151.891695694445
11410640.0,18122.86957569444
11200615.0,25427.814743194445
11170570.0,12794.850425833334
11200590.0,17036.275849305555
11170700.0,11524.341939027778
11200620.0,9052.894187916667
11200535.0,24432.11215569445
11170625.0,49307.977920694444
11170640.0,9030.495375555556
11410720.0,34276.53595777777
11170630.0,28886.058956527784
11260540.0,18046.477460000002
11170560.0,15623.611939722223
11140680.0,7251.668688611111
11140550.0,45307.90229083333
11140605.0,17293.877176944443
11200520.0,10233.102379166667
11140665.0,8800.120618333334
11590651.0,11095.060177638888
11470640.0,38884.80057944444
11530750.0,27841.464306388887
11530530.0,38344.97613930555
11530790.0,22584.606756805555
11410620.0,28261.239067777773
11710610.0,30698.157879027774
11230730.0,21663.139572777778
11710690.0,25528.21871541667
11215840.0,23966.920273333333
11530550.0,18300.648768749998
11545690.0,12428.28878138889
11200690.0,25961.34922833333
11530595.0,10414.33196125
11500620.0,41754.944315416666
11440555.0,29034.38750805556
11500630.0,33300.084199861114
11500570.0,18371.725297083332
11500560.0,16464.010256944446
11500520.0,18851.723013333332
11110630.0,21101.72764847222
11260565.0,32533.226823611112
11200650.0,17697.829588611112
11200660.0,21942.607321944444
11440710.0,16890.77937611111
11500611.0,36040.43842597222
11260570.0,18097.481221527778
11560690.0,14298.368074027778
11230740.0,30632.64398027778
11215860.0,24856.935472777775
11140635.0,17139.85774722222
11215730.0,20147.872520416666
11440690.0,21173.220646944446
11560700.0,14074.248671527776
11470540.0,18364.057521944447
11200670.0,20710.147651666666
11260580.0,19281.903313194445
11140590.0,23935.68977416667
11170685.0,32595.36110138889
11560680.0,19995.953425000003
11200580.0,14998.460614305553
11620525.0,22530.869669166666
11590530.0,49997.09414875
11200570.0,18108.3552975
11215740.0,16130.885000416667
11620645.0,24505.29811986111
11305600.0,12632.25476597222
11560550.0,22512.41247819444
11530720.0,25960.369257083334
11620695.0,35217.07303388889
11680670.0,17358.485366944446
11620745.0,23046.476895694446
11650590.0,26850.24987027778
11590540.0,24434.807493055556
11620765.0,24286.81117555556
11200540.0,28714.013016944442
11320511.0,24544.664439027776
11170660.0,13138.131615138887
11620565.0,27852.39873597222
11170590.0,9943.87368972222
11200560.0,27356.829236944443
11560670.0,8029.03772736111
11230600.0,23586.045076111113
11170580.0,10320.632078055556
11590650.0,13879.879476944443
11650610.0,28868.723656805552
11290525.0,19218.39750111111
11680531.0,44132.831763888884
11290590.0,12029.114123055557
11680565.0,45111.203319444445
11290640.0,19758.564630555557
11500641.0,19766.778864444444
11290705.0,41312.096629444444
11680521.0,47172.34870902778
11680610.0,55590.64138527778
11560720.0,29415.231497777782
11290715.0,20197.007910555556
11320660.0,20540.291883472222
11170690.0,18690.474557916667
11290770.0,15693.009774583332
11290780.0,11236.860575
11320515.0,24127.440165972224
11305575.0,23982.149646944443
11305630.0,31270.735892499997
11200550.0,27617.035734444442
11440655.0,29260.589394027782
11320513.0,12920.733101805554
11350560.0,25147.20626305556
11170510.0,13974.372725972224
11530510.0,34960.42867847223
11350570.0,20553.96179263889
11350611.0,30234.760296388893
11350624.0,20938.427385277777
11620545.0,9417.064070972223
11350625.0,37553.19427555555
11530560.0,38454.24063291667
11350695.0,38163.983349999995
11380510.0,33335.50205541667
11380520.0,38669.009133472224
11410585.0,71619.86484430557
11380600.0,25712.68992180555
11620595.0,33908.38542236111
11380640.0,12490.399247083331
11140650.0,12419.465538055556
11140645.0,12358.558645694444
11710520.0,40121.85424458333
11440700.0,17534.86901375
11170520.0,11551.500392638887
11440565.0,36201.005482361106
11530730.0,19114.567935833333
11200645.0,28795.15322777778
11710510.0,16249.772426388889
11530520.0,17003.891331249997
11470590.0,13538.81661388889
11470580.0,14190.504863055558
