CD,총생활인구수
11170700.0,11732.704776478497
11650651.0,51628.22146370967
11680730.0,19109.937780107528
11680670.0,16705.558808333335
11680740.0,15496.56724596774
11215730.0,20884.483259677418
11320710.0,21948.30524744624
11440730.0,38477.73756169355
11590560.0,22859.478597983867
11410640.0,18168.64505833333
11380650.0,11804.848420698925
11710510.0,18082.841452150536
11200520.0,14133.025810215055
11650652.0,40068.59144045699
11680580.0,46236.958861693536
11545510.0,58074.26010336022
11620565.0,29308.860015188173
11380520.0,37345.11858938172
11410690.0,15835.646179838712
11680660.0,7739.942193279569
11260690.0,18869.867213709676
11650610.0,26828.414440591398
11440600.0,26305.517245161293
11440655.0,29907.708373655914
11200670.0,20157.322173118282
11500615.0,39504.0971780914
11440555.0,28442.38441236559
11710520.0,38100.55468494624
11380625.0,43907.14544274193
11650520.0,44341.93001384409
11215760.0,16844.43094247312
11740640.0,26165.702072849468
11560610.0,19868.63785672043
11710562.0,36146.70215295699
11740660.0,28076.54331061828
11530550.0,17881.48304973118
11305660.0,29267.206279166665
11170580.0,10158.150348521505
11200540.0,27167.313894489245
11710647.0,34512.776791532255
11350580.0,25469.799209408604
11350700.0,15836.309015322582
11410615.0,44099.13313870968
11140590.0,24471.23155362903
11500535.0,32950.514366263444
11560650.0,15858.869520833336
11380640.0,11984.180135887096
11620655.0,16915.592681182796
11305535.0,23344.45753252688
11530790.0,25280.0140875
11410720.0,36046.702206182796
11710531.0,12808.04784422043
11620695.0,30337.506634408604
11590520.0,19726.985258333334
11470650.0,34811.849425537635
11560535.0,51632.08147634409
11560680.0,19383.6619672043
11260580.0,21420.305787499998
11590660.0,40012.35069784946
11620745.0,23119.979983870973
11320681.0,14743.566148521504
11680630.0,33847.80221814516
11350695.0,42641.40695645162
11290760.0,19021.16514663978
11470550.0,42303.88060456989
11170570.0,13280.842068010754
11140605.0,17678.17300967742
11650510.0,34512.3522891129
11740520.0,18001.658963978494
11710690.0,24939.524925268815
11215750.0,19398.336572580647
11545670.0,30993.646373118274
11290630.0,21891.00283561828
11680640.0,110168.40111895162
11260540.0,18470.403832392472
11620545.0,9818.388391935485
11440590.0,25164.723109274193
11740700.0,30358.610013575268
11710631.0,26208.452011155918
11410655.0,9008.797345833333
11140635.0,16045.227810483872
11290660.0,32994.003490053765
11470611.0,19299.402513978494
11290715.0,22578.557117338714
11560515.0,23795.555199193546
11215710.0,44312.49651290323
11230740.0,28055.958864247317
11170625.0,49076.16756236559
11290770.0,14389.987175537633
11380631.0,24870.471461962366
11620605.0,27615.060918951618
11380590.0,16650.76468212366
11290525.0,20793.716050672043
11545640.0,11609.066738844089
11215850.0,24374.664102284947
11290780.0,7524.905329838709
11110650.0,36905.66948400538
11170510.0,14572.393722983874
11500540.0,50048.64185389784
11230660.0,27934.466415725805
11500593.0,27953.513805779567
11305620.0,21010.717363306452
11380690.0,62351.55624637096
11740540.0,18925.98098830645
11545610.0,31985.647568413977
11290685.0,15163.284895967743
11740590.0,15243.9072125
11320512.0,27461.351420295694
11530560.0,36140.951949596776
11305534.0,25623.32333642473
11470620.0,16090.934575806452
11530595.0,9420.76342110215
11440565.0,38187.645788978494
11500590.0,28092.843992473117
11500550.0,14400.95343561828
11530540.0,44561.90282002688
11110580.0,6659.73102486559
11440630.0,20256.81515766129
11380580.0,23744.5405655914
11530530.0,37119.98678467742
11590620.0,27522.283404704303
11200620.0,9580.137001612902
11140520.0,33213.86040860215
11320514.0,33633.705251612904
11290610.0,18039.19259502688
11470520.0,24187.255879973116
11170520.0,11982.885095161291
11500605.0,13405.82125188172
11560700.0,12668.200196639786
11380632.0,16783.876478225808
11710641.0,23203.6278844086
11710532.0,13393.070923252688
11440690.0,19734.309075403224
11305590.0,21340.682167607523
11500560.0,16727.032985887094
11440710.0,19828.296223790323
11260570.0,19295.13877204301
11740560.0,9424.757131182796
11230560.0,38096.70291639785
11170690.0,18768.516773387095
11650660.0,25476.07398185484
11560605.0,41911.066414784946
11110540.0,6996.574093951614
11680545.0,48487.71418051075
11260660.0,13081.423230241933
11215740.0,16013.541411021504
11440585.0,23940.733794354837
11200560.0,30396.687616666663
11110680.0,10178.078072177419
11200615.0,23735.394033198925
11290810.0,28350.85202688172
11290640.0,20612.408186155913
11140550.0,42391.81873158602
11620575.0,28190.583453629035
11650550.0,10664.26550483871
11740650.0,27926.873033870965
11350630.0,38904.75767688172
11620615.0,15588.881658602151
11620765.0,23795.730121639786
11680720.0,24085.34198077957
11305630.0,30360.683625
11215860.0,24125.51298857527
11410585.0,69011.1072108871
11110630.0,21505.95793467742
11350619.0,22073.271260080648
11650560.0,36295.804511424736
11740600.0,44123.27060712365
11680510.0,38077.88743010752
11620645.0,25742.08777674731
11140625.0,16486.600451478495
11710710.0,45679.67300362903
11380570.0,34418.833885215055
11380510.0,33868.653563844084
11545620.0,15161.916084274195
11590540.0,24702.39699126344
11620585.0,27588.907714919358
11470600.0,12125.428759946237
11710600.0,29753.426731720425
11350612.0,20382.724681451615
11260565.0,32488.232239919354
11500591.0,23842.640268951614
11305645.0,18691.80657432796
11200650.0,17020.56512741935
11290705.0,39272.43333037634
11470580.0,14196.568517607526
11410700.0,22220.400765725808
11215847.0,28701.224581182792
11620630.0,25226.043243682798
11620685.0,22577.263755241936
