CD,총생활인구수
11650620.0,22610.98594
11380560.0,28335.74061611111
11170685.0,31845.362900000004
11710600.0,31227.261831527772
11560620.0,29055.352963888894
11650580.0,23552.644291666667
11290525.0,20179.919295972224
11680655.0,27295.79317680556
11710566.0,22363.496966805556
11680610.0,55792.10747166667
11380600.0,26251.325989027777
11110630.0,22096.499724861114
11230740.0,32289.946853611113
11290780.0,11300.903562222222
11590550.0,18260.432400972222
11140520.0,35369.86578388889
11545700.0,13860.805056944442
11140590.0,23820.504660833332
11545620.0,15566.203509305555
11110550.0,14617.528673472225
11740610.0,47512.93218305556
11230600.0,22051.022379166665
11170560.0,17628.457861944447
11305660.0,29080.710776249998
11590560.0,22108.948039305556
11590520.0,21104.991951388885
11170640.0,9097.407363055556
11380552.0,27355.088743611115
11470510.0,48706.6418575
11710561.0,17417.1627025
11560650.0,14594.303934583335
11320710.0,21518.880938333336
11740540.0,19263.055727777777
11260540.0,18292.968931388892
11230750.0,18383.579655694444
11710641.0,23563.765758333335
11560630.0,19510.705708888887
11680565.0,45616.04799375
11290760.0,16769.335574305554
11260630.0,19972.049409722225
11710632.0,29393.127254027775
11650531.0,45245.088892499996
11530760.0,15017.262890416669
11590640.0,16654.99515111111
11410640.0,17773.301177083333
11380632.0,17413.22858
11620595.0,32113.92272458333
11200580.0,14729.887647777776
11680545.0,48187.62525333334
11215820.0,27575.65154680556
11260600.0,15108.8766425
11350624.0,20559.969946944446
11350630.0,36234.036413333335
11470650.0,34967.29140666666
11710631.0,13956.905763472223
11110710.0,15671.928065138889
11170590.0,10632.859476250002
11650651.0,52420.88952291666
11530790.0,22563.660606527777
11305575.0,24310.62285222222
11440710.0,17025.321475833334
11680740.0,15309.208521805556
11440610.0,10473.184683888889
11650581.0,45478.534759999995
11650520.0,47899.24719666667
11140580.0,15109.436786944445
11530530.0,34633.08423402778
11410585.0,74573.9026436111
11215760.0,15550.088851666667
11740570.0,28344.336596666668
11290555.0,32214.471207222217
11500630.0,30613.72453958333
11320660.0,20426.814390694442
11170530.0,23399.99830930556
11380510.0,32333.995704722223
11230710.0,24607.183973055555
11545710.0,12283.257194722224
11290685.0,11860.354749722223
11260565.0,31617.71463805555
11680650.0,44306.64794138889
11740685.0,51894.88509472222
11545670.0,32299.56457680556
11620725.0,24256.001253194445
11620695.0,35022.42605666666
11350625.0,36812.76658013889
11200535.0,24828.45960375
11440600.0,29429.948872083332
11470570.0,15371.800585555557
11500591.0,27632.559550138885
11500535.0,35984.59289666667
11170700.0,11414.808635972222
11440565.0,35780.37128986111
11530550.0,17644.820328472222
11290620.0,18470.935625
11560540.0,99199.76466875
11530540.0,48338.18745930555
11500604.0,13871.532757638888
11380640.0,12370.358902083331
11740600.0,28612.481748055558
11545690.0,12593.845454861112
11650600.0,24566.61635125
11620665.0,20044.950986805554
11350611.0,32098.297357916665
11215730.0,20477.453648749997
11740530.0,28506.93401402777
11680750.0,25592.498413055557
11170520.0,12549.744484166666
11215710.0,48225.55424041666
11740550.0,23481.91849666666
11200570.0,17639.866231805558
11470611.0,20665.79251875
11140550.0,48557.8405
11560710.0,14655.349454722222
11500603.0,36170.43090861111
11230730.0,23001.225822222223
11320681.0,14832.13753597222
11740590.0,15679.347920416669
11680670.0,16787.642100555557
11620745.0,23558.379981805556
11110615.0,82341.83492444444
11140615.0,28099.48679763889
11740580.0,16751.953055138885
11590670.0,17470.39977736111
11620605.0,27489.619477638887
11710532.0,12447.477561111113
11680590.0,39763.184624027774
11260655.0,31541.757903611113
11590650.0,13867.062160138888
11500611.0,35907.8184225
11680690.0,18896.537152083336
11110515.0,18151.579260833332
11500590.0,25962.58738722223
11650660.0,23700.55508416667
11305555.0,29033.679774305554
11410690.0,15744.393914305556
11305645.0,19075.21378375
11620735.0,43774.32877458333
11305534.0,25971.806761527776
11260570.0,18160.77101111111
11545630.0,21721.950618333332
11110680.0,10034.855593472223
11260590.0,27281.24268902778
11230705.0,21396.42209333333
11110640.0,24791.885423888885
11530730.0,18836.554089583333
11260520.0,21546.445661111113
11200660.0,22610.31328486111
11380580.0,23325.55966388889
11350720.0,19442.47878861111
11680720.0,23469.59010847222
11710690.0,25953.94988125
11740700.0,30867.163519999995
11470550.0,40297.49994180555
11380551.0,24951.8137075
11590605.0,39125.63742888889
11410655.0,6299.829467222221
11380625.0,45020.02551583333
11290810.0,29701.64898680555
11260680.0,33147.89660180556
11710550.0,15772.211609722224
11710562.0,35942.828428333334
11680531.0,46699.83929236111
11140605.0,18833.18404125
11440740.0,47075.254470694446
11380520.0,36133.89157486111
11290580.0,15353.709913055554
11620630.0,24549.776688194444
11200550.0,29570.275516250003
11500560.0,17702.79951361111
11320670.0,18831.902032500002
11350595.0,42950.99562930556
11110670.0,13135.078337916668
11470680.0,24559.712863333338
