CD,총생활인구수
11110515.0,15643.687351344086
11140520.0,23677.195419758064
11140540.0,23326.43933239247
11140550.0,28657.553407258063
11140570.0,10144.908849865593
11230545.0,30433.78386532258
11230560.0,34155.69460577957
11440590.0,29451.610861155914
11440600.0,21980.65738104839
11440610.0,12523.773510080644
11440630.0,19949.876089247307
11230570.0,16357.253940994624
11440655.0,28767.792444758066
11440660.0,66007.13061196236
11230600.0,25089.903742876344
11440680.0,22639.642881317206
11440690.0,19561.27758575269
11230610.0,26498.368583333333
11230650.0,37523.423568817205
11440700.0,19037.128989650537
11440710.0,19534.665210349463
11440720.0,23119.38760766129
11440730.0,38307.27993548387
11230660.0,27778.07413790323
11440740.0,48285.056415591396
11470510.0,47559.46100174732
11230705.0,20286.282873387096
11470520.0,27323.70186505376
11470530.0,20907.85074099462
11140580.0,9504.680627016129
11140590.0,20613.409663037633
11230710.0,19708.9624172043
11470540.0,19763.524706586024
11470550.0,43739.02708239247
11230720.0,17465.96140228495
11470560.0,16774.201063575267
11470570.0,14963.092701747313
11230730.0,21342.646592876343
11470580.0,14010.91197768817
11470590.0,13945.025741397849
11230740.0,22224.792209408603
11470600.0,12555.237996774194
11470610.0,5574.302938037635
11140605.0,15719.139249865591
11230750.0,17312.95749610215
11470611.0,19395.040586290324
11470620.0,18795.028873924733
11260520.0,23764.95631478495
11470630.0,15945.333938844087
11470640.0,39692.356925537635
11140615.0,23549.08847096774
11260540.0,19751.211809005377
11470650.0,35764.43965
11470670.0,18252.380156451614
11260550.0,10319.754108870968
11470680.0,27310.65515967742
11500510.0,32959.74297432796
11140625.0,15816.401731317204
11140635.0,18150.901263844087
11260565.0,30550.472542204305
11260570.0,20942.010852553765
11500520.0,21395.53865282258
11500530.0,17644.371471505376
11500535.0,32737.48347405914
11500540.0,52388.40925537635
11260575.0,21896.014999731182
11500550.0,13100.597139650536
11500560.0,18024.015656182797
11260580.0,20223.965027150538
11500570.0,18800.119699731185
11500590.0,30720.09950967742
11140645.0,12130.319188037633
11260590.0,24340.5949125
11500591.0,21729.918113844087
11500593.0,27634.02236653226
11260600.0,17958.799740456987
11500603.0,39730.979405510756
11500604.0,14846.898427150538
11140650.0,11878.476277150537
11260610.0,29067.360198521506
11500605.0,11670.608922580643
11500611.0,35669.352353225804
11260620.0,27086.70658763441
11500615.0,37240.85276223118
11500620.0,33713.73835577957
11140665.0,10782.89128763441
11140670.0,14041.579998118277
11260630.0,19273.398489919357
11500630.0,38695.90796478494
11500640.0,30381.742852822583
11260655.0,32792.232563440855
11500641.0,20799.583463978495
11530510.0,34234.55883978494
11260660.0,13815.598427150539
11530520.0,18583.551679569893
11530530.0,35615.07917620968
11260680.0,35934.119419086026
11530540.0,41986.231528091404
11530550.0,15667.553344086024
11140680.0,8679.957273655915
11260690.0,19135.724146370965
11530560.0,30824.25286330645
11530595.0,8842.237985752688
11290525.0,21613.94805013441
11530720.0,24353.064247311824
11530730.0,19745.438369623655
11170510.0,14944.099552284946
11290555.0,26539.344956317207
11530740.0,29378.782315053766
11530750.0,27531.868613172042
11290575.0,24452.360294758062
11530760.0,15470.77572607527
11530770.0,16705.732371370967
11170520.0,11850.712714381718
11170530.0,13788.565703360217
11170555.0,23952.973246639784
11290580.0,14983.522217607526
11290590.0,16185.615184005377
11530780.0,52930.9352202957
11530790.0,22010.55359879032
11545510.0,56584.60867284946
11545610.0,36650.21049112903
11290600.0,24445.758690994622
11545620.0,13862.738741263442
11545630.0,21496.827997849465
11290610.0,17709.550344623654
11545640.0,14187.83480591398
11545670.0,30934.345068279574
11170560.0,21076.139596908604
11290620.0,16339.32130362903
11545680.0,15986.47311155914
11545690.0,11219.973156989246
11290630.0,21855.50531317204
11545700.0,13509.164116935484
11545710.0,13449.272852688171
11290640.0,15477.746074193548
11560515.0,19992.66307876344
11560535.0,39887.79882123656
11290650.0,20084.07129798387
11560540.0,83354.83145268817
11560550.0,25365.242083467743
11170570.0,13941.744773655915
11170580.0,10621.976947043011
11290660.0,36268.751345564524
11560560.0,43428.37695094086
11560585.0,15160.968044489247
11290685.0,18890.80737392473
11560605.0,43804.157596774196
11560610.0,21642.378987768818
11290705.0,39990.01271115591
11560620.0,30399.237631451615
11560630.0,18811.408701478493
11290715.0,22882.00962432796
11560650.0,16240.780543682797
11560660.0,7134.75153938172
11170590.0,9922.581965188172
11290725.0,26826.872362231185
11560670.0,7101.308920295699
11560680.0,18722.05990860215
11290760.0,17795.246910349462
11560690.0,15281.261020698925
11560700.0,12472.079048790323
11170625.0,40961.05606747312
