CD,총생활인구수
11110515.0,16443.267714784946
11110530.0,28289.556066801077
11110540.0,7393.805217741936
11110550.0,13320.878022043013
11110560.0,19635.923291801075
11110570.0,7421.382523118279
11110580.0,6733.707966129033
11110600.0,8142.30464341398
11110615.0,71062.57609784947
11110630.0,21277.278930241937
11110640.0,24395.306689112902
11110650.0,35988.57128776882
11110670.0,12521.555864381718
11110680.0,9483.589750672043
11110690.0,4007.438605107527
11110700.0,7798.234342473119
11110710.0,15098.540558064517
11140520.0,33554.21730067204
11140540.0,30257.025138037636
11140550.0,43488.46072567204
11140570.0,17181.710003360215
11140580.0,13059.604527688172
11140590.0,24729.627759408602
11140605.0,18423.947163440862
11140615.0,26941.051351344082
11140625.0,15694.363010080646
11140635.0,15041.72768346774
11140645.0,11982.076728225806
11140650.0,10119.948684543011
11140665.0,8983.386872446235
11140670.0,12902.705451881719
11140680.0,8689.725345026882
11170510.0,13670.169838306452
11170520.0,11212.832339784947
11170530.0,18594.119034274197
11170555.0,25564.489266666664
11170560.0,19490.23122782258
11170570.0,12684.053403360213
11170580.0,9836.435028225807
11170590.0,9418.761764650539
11170625.0,47677.84485268817
11170630.0,26320.286315188172
11170640.0,7618.715401209678
11170650.0,13774.347695161288
11170660.0,12375.607935887096
11170685.0,33095.30257311828
11170690.0,18048.777547715054
11170700.0,11286.45423857527
11200520.0,13301.4045077957
11200535.0,20415.000922580646
11200540.0,25854.34968494624
11200550.0,27451.42221787634
11200560.0,28437.78788723118
11200570.0,15949.521149731183
11200580.0,13984.015453629034
11200590.0,15012.709605779572
11200615.0,21897.945862365592
11200620.0,9054.248752688172
11200645.0,30070.466333602155
11200650.0,17504.75720698925
11200660.0,20200.31745188172
11200670.0,19169.136273118278
11200690.0,28169.530064919352
11200720.0,10143.972018010752
11200790.0,19139.794663844088
11215710.0,43920.04577862903
11215730.0,19869.756712365594
11215740.0,15285.90564314516
11215750.0,18291.30808266129
11215760.0,15530.989859677418
11215770.0,26735.115161827955
11215780.0,17048.083837096776
11215810.0,37931.243179569894
11215820.0,26827.30308682796
